route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
L2,1,389655,Terminus de la Traverse,,1,50,65473_1470011_1470073,1
L2,1,389658,Sainte-Foy centre,,0,51,65472_1469953_1470010,1
L3,1,389659,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,51,65479_1474215_1474275,1
L3,1,389660,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,51,65478_1470304_1470359,1
L2,1,389661,Terminus de la Traverse,,1,51,65473_1470011_1470073,1
11,1,389662,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,51,65646_1460174_1460266,1
11,1,389663,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,51,65646_1460174_1460266,1
11,1,389666,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,52,65646_1460174_1460266,1
11,1,389667,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,52,65646_1460174_1460266,1
11,1,389668,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,52,65646_1460174_1460266,1
L2,1,389671,Sainte-Foy centre,,0,53,65472_1469953_1470010,1
L3,1,389672,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,53,65479_1474215_1474275,1
L3,1,389673,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,53,65478_1470304_1470359,1
L2,1,389674,Terminus de la Traverse,,1,53,65473_1470011_1470073,1
L2,1,389677,Sainte-Foy centre,,0,54,65472_1469953_1470010,1
L3,1,389678,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,54,65479_1474215_1474275,1
L3,1,389679,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,54,65478_1470304_1470359,1
L2,1,389680,Terminus de la Traverse,,1,54,65473_1470011_1470073,1
11A,1,389683,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,55,65638_1459546_1459639,1
11A,1,389684,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,55,65638_1459546_1459639,1
11A,1,389685,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,55,65638_1459546_1459639,1
15,1,389688,Pintendre,,1,56,65618_1461742_1461781,2
15,1,389689,Station Galeries Chagnon,,0,56,65619_1461783_1461821,2
15,1,389691,Pintendre,,1,56,65618_1461742_1461781,2
L2,1,389694,Sainte-Foy centre,,0,57,65472_1469953_1470010,1
L3,1,389695,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,57,65479_1474215_1474275,1
L3,1,389696,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,57,65478_1470304_1470359,1
L2,1,389697,Terminus de la Traverse,,1,57,65473_1470011_1470073,1
11A,1,389700,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,58,65638_1459546_1459639,1
11A,1,389701,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,58,65638_1459546_1459639,1
11A,1,389702,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,58,65638_1459546_1459639,1
11A,1,389703,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,58,65638_1459546_1459639,1
11A,1,389704,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,58,65638_1459546_1459639,1
11,1,389707,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,59,65646_1460174_1460266,1
11,1,389708,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,59,65646_1460174_1460266,1
L2,1,389711,Sainte-Foy centre,,0,60,65472_1469953_1470010,1
L3,1,389712,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,60,65479_1474215_1474275,1
L3,1,389713,Sainte-Foy centre via Parc industriel de Bernières-Sud (pointe PM),,0,60,65476_1474584_1474641,1
34E,1,389714,Saint-Romuald,,1,60,64552_1461271_1461317,2
38,1,389717,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,61,64568_1473576_1473624,2
37,1,389719,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,61,64562_1463058_1463105,2
38,1,389721,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,61,64568_1473576_1473624,2
37,1,389723,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,61,64562_1463058_1463105,2
38,1,389725,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,61,64568_1473576_1473624,2
39,1,389727,Charny / Saint-Jean-Chrysostome,,1,61,64577_1463963_1463990,2
L2,1,389730,Sainte-Foy centre,,0,62,65472_1469953_1470010,1
L3,1,389731,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,62,65479_1474215_1474275,1
L3,1,389732,Sainte-Foy centre via Parc industriel de Bernières-Sud (pointe PM),,0,62,65476_1474584_1474641,1
37E,1,389733,Saint-Jean-Chrysostome via Taniata,,1,62,64566_1463261_1463343,2
15,1,389736,Station Galeries Chagnon,,0,63,65619_1461783_1461821,2
15,1,389738,Pintendre,,1,63,65618_1461742_1461781,2
15,1,389739,Station Galeries Chagnon,,0,63,65619_1461783_1461821,2
L2,1,389742,Sainte-Foy centre,,0,64,65472_1469953_1470010,1
L3,1,389743,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,64,65479_1474215_1474275,1
L3,1,389745,Terminus Lagueux,,1,64,65475_1474336_1474393,1
11,1,389748,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,65,65646_1460174_1460266,1
11,1,389749,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,65,65646_1460174_1460266,1
11,1,389750,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,65,65646_1460174_1460266,1
L2,1,389753,Sainte-Foy centre,,0,66,65472_1469953_1470010,1
L2,1,389754,Terminus de la Traverse,,1,66,65473_1470011_1470073,1
L2,1,389755,Sainte-Foy centre,,0,66,65472_1469953_1470010,1
L2,1,389756,Terminus de la Traverse,,1,66,65473_1470011_1470073,1
11,1,389759,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,67,65646_1460174_1460266,1
L2,1,389760,Sainte-Foy centre,,0,67,65472_1469953_1470010,1
L2,1,389761,Terminus de la Traverse,,1,67,65473_1470011_1470073,1
L2,1,389764,Sainte-Foy centre,,0,68,65472_1469953_1470010,1
L2,1,389765,Terminus de la Traverse,,1,68,65473_1470011_1470073,1
L3,1,389768,Terminus Lagueux,,1,69,65475_1474336_1474393,1
L3,1,389770,Terminus Lagueux,,1,69,65475_1474336_1474393,1
L3,1,389771,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,69,65478_1470304_1470359,1
L2,1,389772,Terminus de la Traverse,,1,69,65473_1470011_1470073,1
15,1,389775,Pintendre,,1,70,65618_1461742_1461781,2
15,1,389776,Terminus de la Traverse,,0,70,65619_1461783_1461837,2
15,1,389777,Pintendre,,1,70,65618_1461725_1461781,2
15,1,389778,Terminus de la Traverse,,0,70,65619_1461783_1461837,2
15,1,389779,Pintendre,,1,70,65618_1461725_1461781,2
15,1,389780,Station Galeries Chagnon,,0,70,65619_1461783_1461821,2
L2,1,389783,Sainte-Foy centre,,0,71,65472_1469953_1470010,1
L2,1,389784,Terminus de la Traverse,,1,71,65473_1470011_1470073,1
11A,1,389787,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,72,65638_1459546_1459639,1
11A,1,389788,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,72,65638_1459546_1459639,1
11A,1,389789,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,72,65638_1459546_1459639,1
11A,1,389790,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,72,65638_1459546_1459639,1
L2,1,389791,Sainte-Foy centre,,0,72,65472_1469953_1470010,1
L3,1,389792,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,72,65479_1474215_1474275,1
L3,1,389793,Station de la Concorde,,0,72,65478_1470304_1470349,1
L3,1,389796,Terminus Lagueux,,1,73,65475_1474336_1474393,1
L3,1,389798,Terminus Lagueux,,1,73,65475_1474336_1474393,1
31,1,389800,Sainte-Hélène-de-Breakeyville,,1,73,64540_1460667_1460716,2
L2,1,389803,Sainte-Foy centre,,0,74,65472_1469953_1470010,1
L2,1,389804,Terminus de la Traverse,,1,74,65473_1470011_1470073,1
L1,1,389807,Terminus Lagueux,,1,75,65470_1469760_1469857,1
L3,1,389808,Sainte-Foy centre via Parc industriel de Bernières-Sud (pointe PM),,0,75,65476_1474584_1474641,1
L2,1,389809,Terminus de la Traverse,,1,75,65473_1470011_1470073,1
L3,1,389812,Terminus Lagueux,,1,76,65475_1474336_1474393,1
L3,1,389813,Sainte-Foy centre via Parc industriel de Bernières-Sud (pointe PM),,0,76,65476_1474584_1474641,1
L3,1,389814,Terminus Lagueux,,1,76,65475_1474335_1474393,1
34,1,389817,Saint-Romuald,,1,77,64546_1461049_1461082,2
34,1,389818,Station de la Concorde,,0,77,64545_1461005_1461044,2
34,1,389819,Saint-Romuald,,1,77,64546_1461049_1461082,2
34,1,389820,Station de la Concorde,,0,77,64545_1461005_1461044,2
34,1,389821,Saint-Romuald,,1,77,64546_1461049_1461082,2
34,1,389822,Station de la Concorde,,0,77,64545_1461005_1461044,2
34,1,389823,Saint-Romuald,,1,77,64546_1461049_1461082,2
34,1,389824,Station de la Concorde,,0,77,64545_1461005_1461044,2
34,1,389825,Saint-Romuald,,1,77,64546_1461049_1461082,2
31,1,389827,Sainte-Hélène-de-Breakeyville,,1,77,64540_1460667_1460716,2
35,1,389830,Charny via de l'Eau-Vive / Station de la Concorde,,1,78,64554_1461366_1461401,2
35,1,389831,Charny via de l'Eau-Vive / Station de la Concorde,,1,78,64554_1461366_1461401,2
35,1,389832,Charny via de l'Eau-Vive / Station de la Concorde,,1,78,64554_1461366_1461401,2
36,1,389833,Charny via du C.-Hospitalier / Station de la Concorde,,0,78,64559_1462927_1462961,2
35,1,389834,Charny via de l'Eau-Vive / Station de la Concorde,,1,78,64554_1461366_1461401,2
36,1,389835,Charny via du C.-Hospitalier / Station de la Concorde,,0,78,64559_1462927_1462961,2
35,1,389836,Charny via de l'Eau-Vive / Station de la Concorde,,1,78,64554_1461366_1461401,2
34,1,389837,Saint-Romuald,,1,78,64546_1461049_1461082,2
L2,1,389840,Sainte-Foy centre,,0,79,65472_1469953_1470010,1
L2,1,389841,Terminus de la Traverse,,1,79,65473_1470011_1470073,1
38E,1,389844,Saint-Jean-Chrysostome via Vanier,,1,80,64574_1473354_1473434,2
36E,1,389847,Charny,,1,81,64560_1462962_1463009,2
39,1,389848,Charny / Saint-Jean-Chrysostome,,1,81,64577_1463963_1463990,2
L3,1,389851,Terminus Lagueux,,1,82,65475_1474336_1474393,1
L3,1,389853,Terminus Lagueux,,1,82,65475_1474336_1474393,1
L3,1,389856,Sainte-Foy centre via Parc industriel de Bernières-Sud (pointe PM),,0,83,65476_1474584_1474641,1
38E,1,389857,Saint-Jean-Chrysostome via Vanier,,1,83,64574_1473353_1473434,2
L1,1,389860,Terminus Lagueux,,1,84,65470_1469760_1469857,1
15,1,389863,Pintendre,,1,85,65618_1461742_1461781,2
15,1,389864,Terminus de la Traverse,,0,85,65619_1461783_1461837,2
15,1,389865,Pintendre,,1,85,65618_1461725_1461781,2
L2,1,389868,Sainte-Foy centre,,0,86,65472_1469953_1470010,1
L2,1,389869,Terminus de la Traverse,,1,86,65473_1470011_1470073,1
L3,1,389872,Terminus Lagueux,,1,87,65475_1474336_1474393,1
L3,1,389873,Sainte-Foy centre via Parc industriel de Bernières-Sud (pointe PM),,0,87,65476_1474584_1474641,1
L2,1,389874,Terminus de la Traverse,,1,87,65473_1470011_1470073,1
13,1,389877,Terminus de la Traverse,,0,88,65628_1459204_1459248,2
13,1,389878,Saint-David,,1,88,65629_1459127_1459172,2
13,1,389879,Terminus de la Traverse,,0,88,65628_1459204_1459248,2
11,1,389880,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,88,65646_1460174_1460266,1
11,1,389881,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,88,65646_1460174_1460266,1
31,1,389884,Breakeyville / Station de la Concorde,,1,89,64540_1460667_1460738,2
31,1,389885,Breakeyville / Station de la Concorde,,1,89,64540_1460667_1460738,2
31,1,389886,Breakeyville / Station de la Concorde,,1,89,64540_1460667_1460738,2
L3,1,389888,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,89,65478_1470304_1470359,1
L2,1,389889,Terminus de la Traverse,,1,89,65473_1470011_1470073,1
36E,1,389892,Charny,,1,90,64560_1462962_1463009,2
39,1,389893,Charny / Saint-Jean-Chrysostome,,1,90,64577_1463963_1463990,2
L2,1,389896,Sainte-Foy centre,,0,91,65472_1469953_1470010,1
L2,1,389897,Terminus de la Traverse,,1,91,65473_1470011_1470073,1
13,1,389900,Saint-David,,1,92,65629_1459127_1459172,2
13,1,389901,Terminus de la Traverse,,0,92,65628_1459204_1459248,2
L2,1,389902,Sainte-Foy centre,,0,92,65472_1469953_1470010,1
L2,1,389903,Terminus de la Traverse,,1,92,65473_1470011_1470073,1
15,1,389906,Terminus de la Traverse,,0,93,65619_1461814_1461837,2
15,1,389907,Pintendre,,1,93,65618_1461725_1461781,2
15,1,389908,Terminus de la Traverse,,0,93,65619_1461783_1461837,2
15,1,389910,Pintendre,,1,93,65618_1461742_1461781,2
31,1,389913,Breakeyville / Station de la Concorde,,1,94,64540_1460667_1460738,2
31,1,389914,Breakeyville / Station de la Concorde,,1,94,64540_1460667_1460738,2
L1,1,389917,Terminus Lagueux,,1,95,65470_1469760_1469857,1
L2,1,389920,Sainte-Foy centre,,0,96,65472_1469953_1470010,1
L3,1,389921,Terminus Lagueux,,1,96,65475_1474335_1474393,1
L3,1,389922,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,96,65478_1470304_1470359,1
L2,1,389923,Terminus de la Traverse,,1,96,65473_1470011_1470073,1
L2,1,389926,Sainte-Foy centre,,0,97,65472_1469953_1470010,1
L2,1,389927,Terminus de la Traverse,,1,97,65473_1470011_1470073,1
L1,1,389930,Terminus Lagueux,,1,98,65470_1469760_1469857,1
11A,1,389933,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,99,65638_1459546_1459639,1
11A,1,389934,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,99,65638_1459546_1459639,1
11A,1,389935,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,99,65638_1459546_1459639,1
11A,1,389936,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,99,65638_1459546_1459639,1
11,1,389939,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,100,65646_1460174_1460266,1
11,1,389940,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,100,65646_1460174_1460266,1
L2,1,389941,Sainte-Foy centre,,0,100,65472_1469953_1470010,1
L3,1,389942,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,100,65479_1474215_1474275,1
L3,1,389943,Station de la Concorde,,0,100,65478_1470304_1470349,1
13,1,389946,Saint-David,,1,101,65629_1459127_1459172,2
13,1,389947,Terminus de la Traverse,,0,101,65628_1459204_1459248,2
L2,1,389948,Sainte-Foy centre,,0,101,65472_1469953_1470010,1
L3,1,389949,Terminus Lagueux,,1,101,65475_1474335_1474393,1
L3,1,389950,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,101,65478_1470304_1470359,1
L2,1,389951,Terminus de la Traverse,,1,101,65473_1470011_1470073,1
L2,1,389952,Sainte-Foy centre,,0,101,65472_1469953_1470010,1
L2,1,389953,Terminus de la Traverse,,1,101,65473_1470011_1470073,1
13,1,389956,Saint-David,,1,102,65629_1459127_1459172,2
13,1,389957,Terminus de la Traverse,,0,102,65628_1459204_1459248,2
L2,1,389958,Sainte-Foy centre,,0,102,65472_1469953_1470010,1
L3,1,389959,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,102,65479_1474215_1474275,1
L3,1,389960,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,102,65478_1470304_1470359,1
L2,1,389961,Terminus de la Traverse,,1,102,65473_1470011_1470073,1
L2,1,389962,Sainte-Foy centre,,0,102,65472_1469953_1470010,1
L2,1,389963,Terminus de la Traverse,,1,102,65473_1470011_1470073,1
L2,1,389966,Sainte-Foy centre,,0,103,65472_1469953_1470010,1
L3,1,389967,Terminus Lagueux,,1,103,65475_1474335_1474393,1
L3,1,389968,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,103,65478_1470304_1470359,1
L2,1,389969,Terminus de la Traverse,,1,103,65473_1470011_1470073,1
36,1,389972,Charny via du C.-Hospitalier / Station de la Concorde,,0,104,64559_1462927_1462961,2
35,1,389973,Charny via de l'Eau-Vive / Station de la Concorde,,1,104,64554_1461366_1461401,2
36,1,389974,Charny via du C.-Hospitalier / Station de la Concorde,,0,104,64559_1462927_1462961,2
35,1,389975,Charny via de l'Eau-Vive / Station de la Concorde,,1,104,64554_1461366_1461401,2
36,1,389976,Charny via du C.-Hospitalier / Station de la Concorde,,0,104,64559_1462927_1462961,2
35,1,389977,Charny via de l'Eau-Vive / Station de la Concorde,,1,104,64554_1461366_1461401,2
36,1,389978,Charny via du C.-Hospitalier / Station de la Concorde,,0,104,64559_1462927_1462961,2
35,1,389979,Charny via de l'Eau-Vive / Station de la Concorde,,1,104,64554_1461366_1461401,2
36,1,389980,Charny via du C.-Hospitalier / Station de la Concorde,,0,104,64559_1462927_1462961,2
35,1,389981,Charny via de l'Eau-Vive / Station de la Concorde,,1,104,64554_1461366_1461401,2
11,1,389984,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,105,65646_1460174_1460266,1
11,1,389985,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,105,65646_1460174_1460266,1
11,1,389986,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,105,65646_1460174_1460266,1
11,1,389987,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,105,65646_1460174_1460266,1
11,1,389988,Galeries Chagnon,,0,105,65646_1460174_1460246,1
15,1,389991,Pintendre,,1,106,65618_1461742_1461781,2
15,1,389992,Station Galeries Chagnon,,0,106,65619_1461783_1461821,2
15,1,389994,Pintendre,,1,106,65618_1461742_1461781,2
15,1,389995,Station Galeries Chagnon,,0,106,65619_1461783_1461821,2
15,1,389997,Pintendre,,1,106,65618_1461742_1461781,2
15,1,389999,Pintendre,,1,106,65618_1461742_1461781,2
37,1,390002,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,107,64562_1463058_1463105,2
38,1,390004,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,107,64568_1473576_1473624,2
37,1,390006,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,107,64562_1463058_1463105,2
38,1,390008,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,107,64568_1473576_1473624,2
37,1,390010,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,107,64562_1463058_1463105,2
38,1,390012,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,107,64568_1473576_1473624,2
37,1,390014,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,107,64562_1463058_1463105,2
38,1,390016,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,107,64568_1473576_1473624,2
37,1,390018,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,107,64562_1463058_1463105,2
37,1,390020,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,107,64562_1463058_1463105,2
L2,1,390023,Sainte-Foy centre,,0,108,65472_1469953_1470010,1
L3,1,390024,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,108,65479_1474215_1474275,1
L3,1,390025,Station de la Concorde,,0,108,65478_1470304_1470349,1
L3,1,390026,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,108,65479_1474230_1474275,1
L3,1,390027,Station de la Concorde,,0,108,65478_1470304_1470349,1
L3,1,390028,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,108,65479_1474230_1474275,1
L3,1,390029,Station de la Concorde,,0,108,65478_1470304_1470349,1
L3,1,390030,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,108,65479_1474230_1474275,1
L2,1,390033,Sainte-Foy centre,,0,109,65472_1469953_1470010,1
L3,1,390034,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,109,65479_1474215_1474275,1
L3,1,390035,Station de la Concorde,,0,109,65478_1470304_1470349,1
L3,1,390036,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,109,65479_1474230_1474275,1
L3,1,390037,Station de la Concorde,,0,109,65478_1470304_1470349,1
L3,1,390038,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,109,65479_1474230_1474275,1
L2,1,390041,Sainte-Foy centre,,0,110,65472_1469953_1470010,1
L2,1,390042,Terminus de la Traverse,,1,110,65473_1470011_1470073,1
L2,1,390043,Sainte-Foy centre,,0,110,65472_1469953_1470010,1
L2,1,390044,Terminus de la Traverse,,1,110,65473_1470011_1470073,1
11A,1,390047,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,111,65638_1459546_1459639,1
11A,1,390048,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,111,65638_1459546_1459639,1
11A,1,390049,Galeries Chagnon,,1,111,65638_1459546_1459566,1
L2,1,390052,Sainte-Foy centre,,0,112,65472_1469953_1470010,1
L2,1,390053,Terminus de la Traverse,,1,112,65473_1470011_1470073,1
L2,1,390054,Station de la Concorde,,0,112,65472_1469953_1470001,1
ELQ,1,390057,Colline Parlementaire,,0,151,64588_1464215_1464273,2
31,13,390059,Breakeyville / Station de la Concorde,,1,151,64540_1460693_1460738,2
ESQ,1,390062,Colline Parlementaire,,0,152,64701_1464651_1464720,2
136,11,390064,Vieux-Lévis,,0,152,65623_1458898_1458919,2
ELQ,1,390067,Colline Parlementaire,,0,153,64588_1464215_1464273,2
36,13,390069,Charny via du C.-Hospitalier / Station de la Concorde,,0,153,64559_1462927_1462961,2
ECQ,1,390072,Colline Parlementaire,,0,154,64587_1464177_1464214,2
ELQ,1,390075,Colline Parlementaire,,0,155,64588_1464215_1464273,2
ELQ,1,390078,Lévis centre / Lauzon,,1,156,64589_1464274_1464329,2
ELQ,1,390081,Lévis centre / Lauzon,,1,157,64589_1464274_1464329,2
ELQ,1,390084,Lévis centre / Lauzon,,1,158,64589_1464274_1464329,2
231,15,390087,Saint-Romuald - Juvénat Notre-Dame,,0,161,64520_1462576_1462664,2
345,11,390089,Lévis centre,,0,161,64550_1461196_1461232,2
311,15,390092,Saint-Romuald - Juvénat Notre-Dame,,0,162,64541_1460739_1460802,2
39,13,390094,Station de la Concorde,,0,162,64576_1463934_1463962,2
381,15,390097,Saint-Romuald - Juvénat Notre-Dame,,0,163,64569_1473625_1473683,2
126,11,390099,Vieux-Lévis,,0,163,65634_1459422_1459451,2
222,15,390102,Saint-Romuald - Juvénat Notre-Dame,,0,164,65606_1459452_1459489,2
375,11,390104,UQAR / Lévis centre,,0,164,64563_1463113_1463152,2
242,15,390107,Saint-Romuald - Juvénat Notre-Dame,,0,165,64532_1460434_1460459,2
158,17,390109,École Pointe-Lévy,,0,165,65612_1461870_1461899,2
241,15,390112,Saint-Romuald - Juvénat Notre-Dame,,0,166,64530_1460383_1460404,2
156,11,390114,Vieux-Lévis,,0,166,65614_1461838_1461869,2
221,15,390117,Saint-Romuald - Juvénat Notre-Dame,,0,167,65608_1459377_1459421,2
385,11,390119,UQAR / Lévis centre,,0,167,64571_1473522_1473568,2
131,15,390122,Saint-Romuald - Juvénat Notre-Dame,,0,168,65626_1459018_1459095,2
155,11,390124,Vieux-Lévis,,0,168,65616_1459096_1459126,2
351,15,390127,Saint-Romuald - Juvénat Notre-Dame,,0,169,64555_1461402_1461454,2
137,17,390129,École Pointe-Lévy,,0,169,65622_1458856_1458855,2
232,15,390132,Saint-Romuald - Juvénat Notre-Dame,,0,170,64522_1462729_1462762,2
119,17,390134,École Pointe-Lévy,,0,170,65640_1462533_1462575,2
111,15,390137,Pointe-Lévy / Juvénat Notre-Dame,,0,171,65644_1459913_1459984,2
135,11,390139,Vieux-Lévis,,0,171,65625_1458949_1458937,2
235,11,390142,UQAR / Lévis centre,,0,172,64524_1460020_1460101,2
325,11,390145,Lévis centre,,0,173,64543_1460866_1460935,2
225,11,390148,UQAR / Lévis centre,,0,174,65604_1462230_1462271,2
245,11,390151,UQAR / Lévis centre,,0,175,64534_1460486_1460511,2
246,11,390154,UQAR / Lévis centre,,0,176,64536_1460536_1460560,2
355,11,390157,Lévis centre,,0,177,64557_1461510_1461575,2
34,14,390160,Saint-Romuald,,1,178,64546_1461045_1461082,2
34,13,390163,Station du Sault / ESLE,,0,179,64549_1461159_1461195,2
T15,23,390165,Station Galeries Chagnon,,0,T15 -  1,64501_1449695_1449734,2
T15,23,390167,Pintendre,,1,T15 -  1,64502_1449498_1449537,2
T15,23,390168,Station Galeries Chagnon,,0,T15 -  1,64501_1449696_1449734,2
T15,23,390170,Pintendre,,1,T15 -  1,64502_1449498_1449537,2
T15,23,390171,Station Galeries Chagnon,,0,T15 -  1,64501_1449696_1449734,2
T15,23,390173,Pintendre,,1,T15 -  1,64502_1449498_1449537,2
T15,23,390174,Station Galeries Chagnon,,0,T15 -  1,64501_1449696_1449734,2
T15,23,390176,Pintendre,,1,T15 -  1,64502_1449498_1449537,2
T15,23,390177,Station Galeries Chagnon,,0,T15 -  1,64501_1449696_1449734,2
T15,23,390179,Pintendre,,1,T15 -  1,64502_1449498_1449537,2
T15,23,390180,Station Galeries Chagnon,,0,T15 -  2,64501_1449695_1449734,2
T15,23,390182,Pintendre,,1,T15 -  2,64502_1449498_1449537,2
T15,23,390183,Station Galeries Chagnon,,0,T15 -  2,64501_1449696_1449734,2
T15,23,390185,Pintendre,,1,T15 -  2,64502_1449498_1449537,2
T15,23,390186,Station Galeries Chagnon,,0,T15 -  2,64501_1449696_1449734,2
T15,23,390188,Pintendre,,1,T15 -  2,64502_1449498_1449537,2
T15,23,390189,Station Galeries Chagnon,,0,T15 -  2,64501_1449696_1449734,2
T15,23,390191,Pintendre,,1,T15 -  2,64502_1449498_1449537,2
T15,23,390192,Station Galeries Chagnon,,0,T15 -  2,64501_1449696_1449734,2
T15,23,390194,Pintendre,,1,T15 -  2,64502_1449498_1449537,2
T31,23,390195,Breakeyville / Station de la Concorde,,1,T31 -  1,64507_1456467_1456512,2
T31,23,390196,Breakeyville / Station de la Concorde,,1,T31 -  1,64507_1456441_1456512,2
T31,23,390197,Breakeyville / Station de la Concorde,,1,T31 -  1,64507_1456441_1456512,2
T31,23,390198,Breakeyville / Station de la Concorde,,1,T31 -  1,64507_1456441_1456512,2
